age,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,deposit,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,contact_telephone,contact_unknown,deposit_numeric,is_summer,contact_freq,no_previous_contact,days_since_last,housing_numeric,loan_numeric,has_loan,is_student_retired
52,1,no,2396,yes,no,15,5,48,7,-1,0,unknown,no,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,1,0.0,1,9999,1,0,1,0
37,3,no,223,yes,no,28,5,25,1,-1,0,unknown,no,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,0,1,0.0,1,9999,1,0,1,0
30,1,no,5956,yes,yes,20,11,405,1,139,1,failure,no,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0.007194244604316547,0,139,1,1,1,0
35,3,no,122,no,no,20,4,49,5,328,5,failure,no,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,0,0.01524390243902439,0,328,0,0,0,0
31,2,no,4888,yes,no,5,5,475,4,166,2,failure,no,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,0,1,0.012048192771084338,0,166,1,0,1,0
47,1,no,183,no,no,13,8,144,1,-1,0,unknown,no,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0.0,1,9999,0,0,0,0
32,3,no,0,yes,yes,18,11,95,1,-1,0,unknown,no,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0.0,1,9999,1,1,1,0
32,2,no,-262,yes,no,28,8,85,24,-1,0,unknown,no,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,0,0.0,1,9999,1,0,1,0
39,2,no,169,yes,no,9,5,38,1,-1,0,unknown,no,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0,1,0.0,1,9999,1,0,1,0
31,2,no,3364,yes,no,20,11,290,1,-1,0,unknown,no,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0.0,1,9999,1,0,1,0
31,3,no,15,no,no,2,6,389,1,-1,0,unknown,no,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,0,1,0.0,1,9999,0,0,0,0
44,3,no,126,yes,no,13,5,92,1,-1,0,unknown,no,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0,1,0.0,1,9999,1,0,1,0
40,3,no,1953,yes,no,6,6,112,5,-1,0,unknown,no,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1,0.0,1,9999,1,0,1,0
77,1,no,1385,no,no,8,9,160,4,-1,0,unknown,no,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0,0,0.0,1,9999,0,0,0,1
34,2,no,261,yes,no,3,2,88,5,251,3,failure,no,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0.01195219123505976,0,251,1,0,1,0
48,2,no,178,yes,no,17,6,320,4,-1,0,unknown,no,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,0,1,0.0,1,9999,1,0,1,0
31,2,no,1819,yes,no,15,5,226,2,-1,0,unknown,no,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,0,1,0.0,1,9999,1,0,1,0
31,3,no,0,no,no,19,8,155,4,-1,0,unknown,no,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,0,0.0,1,9999,0,0,0,0
32,2,no,6337,yes,no,19,11,126,2,-1,0,unknown,no,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,0.0,1,9999,1,0,1,0
42,2,no,214,yes,no,28,5,21,24,-1,0,unknown,no,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1,0.0,1,9999,1,0,1,0
35,3,no,0,no,no,25,8,81,6,-1,0,unknown,no,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,0,0.0,1,9999,0,0,0,0
57,1,no,1153,yes,yes,9,6,238,6,-1,0,unknown,no,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1,0.0,1,9999,1,1,1,0
56,2,no,415,no,no,22,8,158,2,-1,0,unknown,no,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0.0,1,9999,0,0,0,1
34,3,no,101,no,no,8,8,472,2,-1,0,unknown,no,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0,0,0.0,1,9999,0,0,0,0
52,2,no,1490,no,yes,17,6,420,4,-1,0,unknown,no,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,0,1,0.0,1,9999,0,1,1,0
31,2,no,779,yes,yes,3,4,219,2,-1,0,unknown,no,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,0.0,1,9999,1,1,1,0
42,2,no,2036,yes,no,19,11,259,2,-1,0,unknown,no,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,0,0.0,1,9999,1,0,1,0
46,1,no,333,yes,no,31,7,284,4,-1,0,unknown,no,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,1,0.0,1,9999,1,0,1,0
32,2,no,963,no,no,28,8,15,13,-1,0,unknown,no,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0.0,1,9999,0,0,0,0
47,2,no,4709,no,no,22,8,78,4,-1,0,unknown,no,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0.0,1,9999,0,0,0,0
46,2,no,1074,yes,no,14,5,277,2,-1,0,unknown,no,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0.0,1,9999,1,0,1,0
41,2,no,90,yes,no,15,5,77,2,347,4,failure,no,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,0.011527377521613832,0,347,1,0,1,0
42,2,no,243,yes,no,14,5,46,5,-1,0,unknown,no,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0,1,0.0,1,9999,1,0,1,0
31,3,no,414,no,no,14,8,169,5,-1,0,unknown,no,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,0,0.0,1,9999,0,0,0,0
47,3,no,0,no,no,29,1,137,1,-1,0,unknown,no,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,0.0,1,9999,0,0,0,0
60,3,no,2196,no,no,15,6,318,3,-1,0,unknown,no,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,1,0.0,1,9999,0,0,0,1
35,3,no,1416,yes,no,6,5,100,1,169,12,other,no,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,0.07100591715976332,0,169,1,0,1,0
46,2,no,281,yes,yes,6,5,267,1,-1,0,unknown,no,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1,0.0,1,9999,1,1,1,0
40,2,no,518,no,no,17,7,84,1,-1,0,unknown,no,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0,1,0.0,1,9999,0,0,0,0
48,0,no,3,no,no,19,8,104,2,-1,0,unknown,no,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0,0,0.0,1,9999,0,0,0,0
52,1,no,36,no,no,13,8,109,2,-1,0,unknown,no,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0.0,1,9999,0,0,0,0
50,1,no,9301,yes,no,7,7,136,4,-1,0,unknown,no,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,1,0.0,1,9999,1,0,1,0
34,2,no,883,no,no,3,2,166,2,173,3,failure,no,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0,0,0.017341040462427744,0,173,0,0,0,0
34,3,no,21,no,yes,2,6,269,1,92,2,failure,no,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,1,0.021739130434782608,0,92,0,1,1,0
44,3,no,3091,yes,no,17,6,331,4,-1,0,unknown,no,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0,1,0.0,1,9999,1,0,1,0
44,1,no,2791,no,no,18,6,335,1,-1,0,unknown,no,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1,0.0,1,9999,0,0,0,0
28,2,no,217,yes,no,9,2,379,3,-1,0,unknown,no,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,0,0.0,1,9999,1,0,1,0
28,3,no,1579,no,no,14,10,122,3,-1,0,unknown,no,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,0,0.0,1,9999,0,0,0,0
29,2,no,0,yes,no,2,6,85,4,-1,0,unknown,no,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0,1,0.0,1,9999,1,0,1,0
29,2,no,314,no,no,13,8,485,3,105,1,success,no,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,0,0.009523809523809525,0,105,0,0,0,1
55,3,no,655,no,no,28,7,167,6,-1,0,unknown,no,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0,1,0.0,1,9999,0,0,0,0
31,2,no,212,yes,no,18,7,191,3,-1,0,unknown,no,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,1,0.0,1,9999,1,0,1,0
31,2,no,523,no,yes,2,2,323,1,109,5,failure,no,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,0.045871559633027525,0,109,0,1,1,0
32,3,no,111,yes,no,8,5,162,2,-1,0,unknown,no,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,0,1,0.0,1,9999,1,0,1,0
31,3,no,1166,yes,no,3,6,207,1,-1,0,unknown,no,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,0,1,0.0,1,9999,1,0,1,0
47,2,no,582,no,no,13,8,73,1,-1,0,unknown,no,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0.0,1,9999,0,0,0,0
34,2,no,513,yes,no,5,5,165,3,169,5,other,no,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,1,0.029585798816568046,0,169,1,0,1,0
53,3,no,75,no,no,20,8,216,2,-1,0,unknown,no,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0,0,0.0,1,9999,0,0,0,0
29,2,no,1992,no,no,12,4,119,2,-1,0,unknown,no,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,0.0,1,9999,0,0,0,0
50,2,no,2910,no,no,19,11,433,1,113,1,failure,no,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.008849557522123894,0,113,0,0,0,0
49,2,no,66,yes,yes,21,11,59,4,-1,0,unknown,no,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0,0,0.0,1,9999,1,1,1,0
32,2,no,599,no,no,19,11,79,1,-1,0,unknown,no,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0.0,1,9999,0,0,0,0
42,2,no,89,yes,no,5,5,159,1,-1,0,unknown,no,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0,1,0.0,1,9999,1,0,1,0
37,2,no,796,yes,no,29,1,143,3,-1,0,unknown,no,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,0,0.0,1,9999,1,0,1,0
36,3,no,571,yes,yes,31,7,46,3,-1,0,unknown,no,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0,1,0.0,1,9999,1,1,1,0
33,2,no,215,no,no,15,4,166,1,-1,0,unknown,no,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0.0,1,9999,0,0,0,0
36,2,no,1088,yes,no,13,5,77,2,345,2,failure,no,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,1,0.005797101449275362,0,345,1,0,1,0
30,2,no,271,yes,no,15,5,365,1,-1,0,unknown,no,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,0,1,0.0,1,9999,1,0,1,0
57,2,no,11494,no,no,19,11,198,1,-1,0,unknown,no,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,0,0.0,1,9999,0,0,0,0
37,3,no,2741,no,no,16,6,204,4,-1,0,unknown,no,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1,0.0,1,9999,0,0,0,0
25,2,no,1694,no,no,7,7,159,2,-1,0,unknown,no,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1,0.0,1,9999,0,0,0,0
70,1,no,383,no,no,28,4,50,2,-1,0,unknown,no,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0.0,1,9999,0,0,0,1
41,3,no,298,no,no,4,5,63,3,272,1,other,no,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0,1,0.003676470588235294,0,272,0,0,0,0
26,3,no,155,yes,no,27,5,74,4,43,5,other,no,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,1,0.11627906976744186,0,43,1,0,1,0
53,1,no,694,yes,no,14,5,157,1,-1,0,unknown,no,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1,0.0,1,9999,1,0,1,0
55,0,no,179,no,no,19,6,97,1,-1,0,unknown,no,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0,1,0.0,1,9999,0,0,0,0
23,2,no,356,yes,no,18,5,224,2,356,2,failure,no,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,1,0.0056179775280898875,0,356,1,0,1,0
45,3,no,0,yes,no,5,5,469,2,342,1,failure,no,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0,1,0.0029239766081871343,0,342,1,0,1,0
34,2,no,179,yes,yes,24,7,137,4,-1,0,unknown,no,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,1,0.0,1,9999,1,1,1,0
35,3,no,244,yes,no,19,11,138,1,-1,0,unknown,no,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0,0,0.0,1,9999,1,0,1,0
30,3,no,46,no,no,13,8,382,3,-1,0,unknown,no,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0.0,1,9999,0,0,0,0
36,2,no,246,yes,no,16,5,206,2,-1,0,unknown,no,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1,0.0,1,9999,1,0,1,0
48,3,no,7,yes,no,5,5,286,1,-1,0,unknown,no,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,0,1,0.0,1,9999,1,0,1,0
67,1,no,1746,no,no,5,8,134,1,-1,0,unknown,no,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0.0,1,9999,0,0,0,1
35,3,no,992,yes,no,26,8,79,1,114,3,failure,no,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,0,0.02631578947368421,0,114,1,0,1,0
38,3,no,4312,no,no,15,5,67,4,175,6,failure,no,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0.03428571428571429,0,175,0,0,0,0
44,1,no,103,yes,no,12,5,79,1,329,2,failure,no,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,1,0.0060790273556231,0,329,1,0,1,0
54,2,no,506,yes,no,18,11,172,2,104,2,failure,no,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0.019230769230769232,0,104,1,0,1,0
42,3,no,461,yes,no,3,6,72,1,-1,0,unknown,no,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0,1,0.0,1,9999,1,0,1,0
36,3,no,268,no,no,29,8,54,12,-1,0,unknown,no,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,0,0.0,1,9999,0,0,0,0
26,2,yes,-454,no,yes,18,7,652,2,-1,0,unknown,no,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,1,0.0,1,9999,0,1,1,0
35,3,no,365,no,no,21,11,168,2,-1,0,unknown,no,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0,0,0.0,1,9999,0,0,0,0
33,2,no,2,yes,no,7,5,600,2,330,17,failure,no,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,1,0.051515151515151514,0,330,1,0,1,0
58,2,no,1667,yes,yes,6,5,85,1,-1,0,unknown,no,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,0,1,0.0,1,9999,1,1,1,0
21,2,no,2265,no,no,27,5,156,4,99,2,success,no,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,0.020202020202020204,0,99,0,0,0,0
34,2,no,4622,yes,yes,20,5,217,1,-1,0,unknown,no,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1,0.0,1,9999,1,1,1,0
38,2,no,0,no,no,13,8,255,2,105,1,failure,no,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,0.009523809523809525,0,105,0,0,0,0
41,2,no,188,no,yes,31,7,15,25,-1,0,unknown,no,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0,1,0.0,1,9999,0,1,1,0
36,2,no,0,no,no,13,8,333,5,-1,0,unknown,no,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,0,0.0,1,9999,0,0,0,0
38,2,no,592,no,no,6,5,275,1,-1,0,unknown,no,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,1,0.0,1,9999,0,0,0,0
25,2,no,-276,yes,no,4,6,105,1,-1,0,unknown,no,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,0,1,0.0,1,9999,1,0,1,0
34,2,no,1254,no,no,6,5,77,3,-1,0,unknown,no,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0,1,0.0,1,9999,0,0,0,0
34,2,no,652,yes,yes,18,7,50,4,-1,0,unknown,no,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0,1,0.0,1,9999,1,1,1,0
45,2,no,192,yes,no,13,5,154,5,176,1,other,no,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,1,0.005681818181818182,0,176,1,0,1,0
30,2,no,148,yes,yes,15,5,115,5,-1,0,unknown,no,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,1,0.0,1,9999,1,1,1,0
42,2,no,1812,yes,no,31,7,84,2,-1,0,unknown,no,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0,1,0.0,1,9999,1,0,1,0
50,2,no,3478,yes,no,13,5,342,3,-1,0,unknown,no,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,0,1,0.0,1,9999,1,0,1,0
33,2,no,264,no,no,28,8,180,4,-1,0,unknown,no,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0.0,1,9999,0,0,0,0
35,3,no,71,yes,no,30,4,510,2,-1,0,unknown,no,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0,0,0.0,1,9999,1,0,1,0
59,2,no,1376,no,yes,9,5,61,4,-1,0,unknown,no,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1,0.0,1,9999,0,1,1,0
38,1,no,668,no,no,8,5,238,1,-1,0,unknown,no,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1,0.0,1,9999,0,0,0,0
33,2,no,703,no,no,18,11,160,2,-1,0,unknown,no,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0,0,0.0,1,9999,0,0,0,0
45,0,yes,-25,no,yes,3,7,158,3,-1,0,unknown,no,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0,1,0.0,1,9999,0,1,1,0
37,2,no,48,no,no,31,7,40,10,-1,0,unknown,no,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0,1,0.0,1,9999,0,0,0,0
35,3,no,2453,yes,no,13,8,119,2,-1,0,unknown,no,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,0,0.0,1,9999,1,0,1,0
41,1,no,0,yes,no,16,5,522,5,-1,0,unknown,no,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0,1,0.0,1,9999,1,0,1,0
33,3,no,133,yes,no,26,5,308,4,-1,0,unknown,no,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0,1,0.0,1,9999,1,0,1,0
30,3,no,277,yes,no,8,5,166,1,42,1,other,no,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,1,0.023809523809523808,0,42,1,0,1,0
49,1,no,78,no,no,10,7,139,1,-1,0,unknown,no,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0,1,0.0,1,9999,0,0,0,0
39,2,no,517,yes,no,18,11,387,3,196,2,failure,no,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0,0,0.01020408163265306,0,196,1,0,1,0
44,2,no,1,no,no,31,7,388,4,-1,0,unknown,no,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0.0,1,9999,0,0,0,0
38,1,no,7944,no,no,17,6,116,3,-1,0,unknown,no,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1,0.0,1,9999,0,0,0,0
27,2,no,3,yes,no,8,5,346,2,-1,0,unknown,no,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,0.0,1,9999,1,0,1,0
45,3,no,623,no,no,9,9,405,3,-1,0,unknown,no,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0,0,0.0,1,9999,0,0,0,0
40,3,no,290,yes,no,27,5,184,1,-1,0,unknown,no,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0,1,0.0,1,9999,1,0,1,0
53,1,no,8918,yes,no,23,7,173,2,-1,0,unknown,no,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0,1,0.0,1,9999,1,0,1,0
32,3,no,41,yes,no,7,5,449,1,338,1,other,no,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,1,0.0029585798816568047,0,338,1,0,1,0
34,2,no,199,yes,no,8,5,627,3,-1,0,unknown,no,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1,0.0,1,9999,1,0,1,0
29,2,no,100,yes,yes,6,5,152,4,344,2,failure,no,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,1,0.005813953488372093,0,344,1,1,1,0
34,2,no,313,yes,no,14,7,634,3,-1,0,unknown,no,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,1,0.0,1,9999,1,0,1,0
40,2,no,419,yes,yes,12,5,92,1,369,1,failure,no,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,1,0.0027100271002710027,0,369,1,1,1,0
44,2,no,0,yes,no,30,5,243,3,-1,0,unknown,no,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,0,1,0.0,1,9999,1,0,1,0
36,3,no,0,no,yes,18,11,300,1,96,4,failure,no,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,0,0.041666666666666664,0,96,0,1,1,0
39,3,no,437,no,no,27,5,186,2,-1,0,unknown,no,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0,1,0.0,1,9999,0,0,0,0
58,1,no,1357,yes,no,13,5,150,2,-1,0,unknown,no,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1,0.0,1,9999,1,0,1,0
37,2,no,1610,no,no,16,6,140,2,-1,0,unknown,no,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,0,1,0.0,1,9999,0,0,0,0
31,3,no,0,yes,no,4,5,108,2,167,1,failure,no,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0,1,0.005988023952095809,0,167,1,0,1,0
46,2,no,709,yes,no,18,7,100,4,-1,0,unknown,no,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0.0,1,9999,1,0,1,0
26,3,no,10086,no,no,8,7,475,3,78,2,success,no,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,1,0.02564102564102564,0,78,0,0,0,1
37,2,no,0,yes,no,14,7,330,4,-1,0,unknown,no,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0,1,0.0,1,9999,1,0,1,0
39,2,no,-311,yes,no,6,5,55,2,345,2,other,no,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0,1,0.005797101449275362,0,345,1,0,1,0
36,3,no,9324,yes,no,30,3,138,8,-1,0,unknown,no,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0,0,0.0,1,9999,1,0,1,0
29,3,no,7832,yes,no,27,5,304,2,-1,0,unknown,no,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0,1,0.0,1,9999,1,0,1,0
47,2,no,191,no,no,19,8,228,5,-1,0,unknown,no,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0.0,1,9999,0,0,0,0
47,3,no,6637,yes,no,17,4,174,2,-1,0,unknown,no,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0,0,0.0,1,9999,1,0,1,0
44,2,no,0,yes,no,14,5,198,1,-1,0,unknown,no,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,0,1,0.0,1,9999,1,0,1,0
24,2,no,172,no,no,3,2,114,1,-1,0,unknown,no,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,0.0,1,9999,0,0,0,0
30,2,no,1131,yes,yes,18,11,189,1,144,5,failure,no,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0.034722222222222224,0,144,1,1,1,0
55,3,no,797,no,no,29,7,24,2,-1,0,unknown,no,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,1,0.0,1,9999,0,0,0,0
41,2,no,120,no,yes,8,7,489,1,-1,0,unknown,no,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,1,0.0,1,9999,0,1,1,0
57,1,no,215,yes,yes,17,7,210,2,-1,0,unknown,no,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,1,0.0,1,9999,1,1,1,0
34,1,no,425,yes,no,16,7,1389,7,-1,0,unknown,no,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,1,0.0,1,9999,1,0,1,0
31,2,no,476,no,no,9,2,284,2,-1,0,unknown,no,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,0.0,1,9999,0,0,0,0
56,1,no,29,no,no,29,1,52,2,227,1,failure,no,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0.004405286343612335,0,227,0,0,0,0
53,0,no,527,yes,no,23,7,71,3,-1,0,unknown,no,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0,1,0.0,1,9999,1,0,1,0
33,3,no,0,no,no,27,8,191,4,-1,0,unknown,no,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,0,0.0,1,9999,0,0,0,0
67,1,no,1093,no,no,8,7,64,3,-1,0,unknown,no,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,1,0.0,1,9999,0,0,0,0
53,1,no,70,no,no,21,8,77,8,-1,0,unknown,no,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0.0,1,9999,0,0,0,0
41,1,no,39,no,no,21,8,299,4,-1,0,unknown,no,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0.0,1,9999,0,0,0,0
46,1,no,296,yes,no,20,6,205,4,-1,0,unknown,no,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,1,0.0,1,9999,1,0,1,0
58,2,no,1464,yes,yes,5,6,53,29,-1,0,unknown,no,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1,0.0,1,9999,1,1,1,0
39,1,no,2226,yes,no,6,5,158,1,-1,0,unknown,no,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1,0.0,1,9999,1,0,1,0
30,2,no,1286,no,no,28,8,44,12,-1,0,unknown,no,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,0,0,0.0,1,9999,0,0,0,0
37,1,no,-738,yes,no,5,5,303,1,-1,0,unknown,no,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,1,0.0,1,9999,1,0,1,0
45,3,no,3643,no,no,21,11,162,1,-1,0,unknown,no,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0,0,0.0,1,9999,0,0,0,0
